일자,제휴사명,년월,년,월,일,요일,주차,기간,매체,디바이스,상품,노출,클릭,목표 광고비,집행 광고비,목표 결제금액,결제거래액,결제순매출액,목표 결제건수,결제건수,목표CPP,CPP,목표UV(D),UV(D),목표 증분UV,증분 UV,제휴사명2,제휴사명3,디바이스2
2025-04-03,구글_PC_S,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,GOOGLE,PC,SA,12699,6889,348670,356987,57672140,60373140,4726296,432,485,807,736,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-04-03,구글_PC_S_쇼핑,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,GOOGLE,PC,SH,140908,836,94840,66923,5137820,1960430,103321,36,27,2634,2479,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-04-03,구글_M_S,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SA,271778,4745,1056910,998617,17411510,14270790,527226,168,169,6291,5909,1678,1822,1635,1649,04_구글_S,08_구글_M_S,02_MC
2025-04-03,구글_M_S_쇼핑,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SH,556203,2638,383480,383015,5061150,2146100,62876,64,43,5992,8907,2371,1365,2191,1142,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-04-03,네이트_PC_S,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,NATE,PC,SA,324157,969,190000,190000,874530,1561000,125251,10,42,19000,4524,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-04-03,네이트_M_S,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,NATE,MOBILE,SA,47816,36,0,0,0,59800,-4186,0,1,0,0,33,18,30,16,05_네이트,10_네이트_M_S,02_MC
2025-04-03,네이버_PC_S_쇼핑,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,NAVER,PC,SH,485420,3081,756360,688798,12901060,19944990,798615,41,53,18448,12996,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-04-03,네이버_M_S_쇼핑,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,NAVER,MOBILE,SH,1333391,10524,2685330,1988360,42184790,61063290,1599439,300,412,8951,4826,8366,9271,7340,9026,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-04-03,틱톡_M_S,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2025-04-03,네이트_PC_BS,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2025-04-03,네이트_M_BS,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,05_네이트,10_네이트_M_S,02_MC
2025-04-03,구글_M_ACe,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,ACe,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,09_구글_ACe,16_구글_M_ACe,02_MC
2025-04-03,구글_M_디멘드젠,2025-04,2025,4,3,목,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,DemandGen,207044,5026,400000,344911,163520,1058760,122426,4,4,100000,86228,4444,4249,4333,3747,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-04-04,네이버_PC_BS,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NAVER,PC,BR,17428,10161,918333,655500,109016210,118168570,7661740,1064,790,863,830,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-04-04,네이버_M_BS,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NAVER,MOBILE,BR,17620,6350,1311000,829667,64090170,34606390,1161917,599,485,2189,1711,2619,1862,2362,1317,01_네이버_BS,02_네이버_M_BS,02_MC
2025-04-04,다음_PC_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,DAUM,PC,SA,4468,13,1167,3031,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-04-04,다음_M_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,DAUM,MOBILE,SA,2800,37,3333,5387,131770,231900,-3142,3,6,1111,898,25,30,22,29,03_다음_S,06_다음_M_S,02_MC
2025-04-04,네이버_PC_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NAVER,PC,SA,458339,3845,442030,388189,35319660,33130020,2753302,229,276,1930,1406,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-04-04,네이버_M_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NAVER,MOBILE,SA,10330804,21149,4054459,4057821,42352850,27603360,733873,330,357,12286,11366,9215,8889,8585,8247,02_네이버_S,04_네이버_M_S,02_MC
2025-04-04,구글_PC_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,GOOGLE,PC,SA,10824,6189,348670,267753,51730160,52351230,3940124,388,462,899,580,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-04-04,구글_PC_S_쇼핑,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,GOOGLE,PC,SH,213628,975,94840,77794,4588490,3803430,265731,32,29,2964,2683,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-04-04,구글_M_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SA,231053,4115,1056910,888172,17535880,17302520,472652,169,167,6254,5318,1678,1586,1613,1406,04_구글_S,08_구글_M_S,02_MC
2025-04-04,구글_M_S_쇼핑,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SH,832196,3279,198295,376353,3681520,2602160,91106,47,36,4219,10454,1654,1678,1627,1396,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-04-04,네이트_PC_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NATE,PC,SA,293859,842,190000,190000,874530,2401800,193036,10,41,19000,4634,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-04-04,네이트_M_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NATE,MOBILE,SA,48161,29,0,0,0,85350,5148,0,5,0,0,33,26,30,24,05_네이트,10_네이트_M_S,02_MC
2025-04-04,네이버_PC_S_쇼핑,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NAVER,PC,SH,262505,2101,727270,335246,14558490,8862540,-101452,46,24,15810,13969,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-04-04,네이버_M_S_쇼핑,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NAVER,MOBILE,SH,1351915,10544,2592730,2180725,35509980,46984830,870778,253,406,10248,5371,8077,9275,6994,8976,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-04-04,틱톡_M_S,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2025-04-04,네이트_PC_BS,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2025-04-04,네이트_M_BS,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,05_네이트,10_네이트_M_S,02_MC
2025-04-04,구글_M_ACe,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,ACe,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,09_구글_ACe,16_구글_M_ACe,02_MC
2025-04-04,구글_M_디멘드젠,2025-04,2025,4,4,금,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,DemandGen,234691,5032,325926,344566,130985,202200,17629,3,9,108642,38285,3621,4243,3650,3566,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-04-05,네이버_PC_BS,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NAVER,PC,BR,7163,3533,918333,918333,7650260,23239410,1258130,75,260,12244,3532,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-04-05,네이버_M_BS,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NAVER,MOBILE,BR,23979,8345,1311000,1311000,40376810,27575740,1249999,377,471,3477,2783,2619,2356,2309,1786,01_네이버_BS,02_네이버_M_BS,02_MC
2025-04-05,다음_PC_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,DAUM,PC,SA,2225,1,1167,76,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-04-05,다음_M_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,DAUM,MOBILE,SA,3260,51,3333,6308,65430,26800,3179,2,1,1667,6308,25,33,22,30,03_다음_S,06_다음_M_S,02_MC
2025-04-05,네이버_PC_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NAVER,PC,SA,191020,1263,100720,125771,10954530,8176760,605128,71,99,1419,1270,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-04-05,네이버_M_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NAVER,MOBILE,SA,7048795,14857,975559,1941962,20216150,16477340,696309,158,195,6174,9959,2218,6148,1752,5752,02_네이버_S,04_네이버_M_S,02_MC
2025-04-05,구글_PC_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,GOOGLE,PC,SA,4813,2462,291660,207894,14155890,19990490,1013353,106,184,2752,1130,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-04-05,구글_PC_S_쇼핑,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,GOOGLE,PC,SH,240854,664,53070,44032,1308690,999510,56582,9,18,5897,2446,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-04-05,구글_M_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SA,279148,4852,1056910,1044441,10260350,11119230,335385,99,165,10676,6330,1678,1952,1592,1696,04_구글_S,08_구글_M_S,02_MC
2025-04-05,구글_M_S_쇼핑,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SH,1275779,3708,198295,355443,1329360,1275030,40278,17,33,11664,10771,1634,1755,1578,1453,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-04-05,네이트_PC_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NATE,PC,SA,154634,675,190000,190000,468100,610520,44105,8,16,23750,11875,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-04-05,네이트_M_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NATE,MOBILE,SA,49923,28,0,0,0,187720,2734,0,3,0,0,33,27,29,22,05_네이트,10_네이트_M_S,02_MC
2025-04-05,네이버_PC_S_쇼핑,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NAVER,PC,SH,94455,1063,190060,120565,5529030,2451850,24172,17,14,11180,8612,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-04-05,네이버_M_S_쇼핑,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NAVER,MOBILE,SH,572723,6074,959310,324036,22013520,20514130,258094,157,234,6110,1385,2989,5087,2399,4873,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-04-05,틱톡_M_S,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2025-04-05,네이트_PC_BS,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2025-04-05,네이트_M_BS,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,05_네이트,10_네이트_M_S,02_MC
2025-04-05,구글_M_ACe,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,ACe,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,09_구글_ACe,16_구글_M_ACe,02_MC
2025-04-05,구글_M_디멘드젠,2025-04,2025,4,5,토,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,DemandGen,234479,5808,325926,340751,23355,209770,14080,1,5,325926,68150,3621,4899,3560,3981,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-04-06,네이버_PC_BS,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NAVER,PC,BR,6865,3500,918333,918333,6375220,25138440,1452260,62,302,14812,3041,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-04-06,네이버_M_BS,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NAVER,MOBILE,BR,22386,7912,1311000,1311000,42299510,34929780,1750622,395,506,3319,2591,2619,2199,2257,1643,01_네이버_BS,02_네이버_M_BS,02_MC
2025-04-06,다음_PC_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,DAUM,PC,SA,1909,4,1167,323,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-04-06,다음_M_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,DAUM,MOBILE,SA,3102,41,3333,4133,70880,21600,1150,1,1,3333,4133,25,40,22,35,03_다음_S,06_다음_M_S,02_MC
2025-04-06,네이버_PC_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NAVER,PC,SA,170836,1172,100720,113858,12171700,5241880,399077,79,106,1275,1074,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-04-06,네이버_M_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NAVER,MOBILE,SA,7744235,14959,1156669,1994487,19334460,18504961,301160,151,197,7660,10124,2629,6124,2123,5700,02_네이버_S,04_네이버_M_S,02_MC
2025-04-06,구글_PC_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,GOOGLE,PC,SA,4281,2239,291660,201291,15886050,20829860,1015300,119,243,2451,828,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-04-06,구글_PC_S_쇼핑,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,GOOGLE,PC,SH,273770,810,53070,59722,1381390,514850,31841,10,12,5307,4977,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-04-06,구글_M_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SA,318565,4942,1056910,1243739,12125870,12819230,336592,117,179,9033,6948,1678,2007,1570,1740,04_구글_S,08_구글_M_S,02_MC
2025-04-06,구글_M_S_쇼핑,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,SH,1477806,4241,198295,452946,1460440,4718260,154637,19,54,10437,8388,1634,2026,1541,1659,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-04-06,네이트_PC_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NATE,PC,SA,132847,534,190000,190000,490750,830980,157607,8,17,23750,11176,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-04-06,네이트_M_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NATE,MOBILE,SA,47579,28,0,0,0,0,0,0,0,0,0,33,26,29,23,05_네이트,10_네이트_M_S,02_MC
2025-04-06,네이버_PC_S_쇼핑,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NAVER,PC,SH,77219,955,196850,72533,5836190,2038280,14417,18,14,10936,5181,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-04-06,네이버_M_S_쇼핑,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NAVER,MOBILE,SH,663357,7530,1140800,426522,22694350,18108640,296874,161,186,7086,2293,3554,2994,2920,2859,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-04-06,틱톡_M_S,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2025-04-06,네이트_PC_BS,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2025-04-06,네이트_M_BS,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,10_네이트_M_S,02_MC
2025-04-06,구글_M_ACe,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,ACe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,09_구글_ACe,16_구글_M_ACe,02_MC
2025-04-06,구글_M_디멘드젠,2025-04,2025,4,6,일,14,2025-03-31~2025-04-06,GOOGLE,MOBILE,DemandGen,230971,5211,325926,343690,22975,48850,3233,1,2,325926,171845,3621,4350,3469,3408,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-04-07,네이버_PC_BS,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NAVER,PC,BR,25238,13523,918333,918333,116666470,114737790,8710651,1139,1004,806,915,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-04-07,네이버_M_BS,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NAVER,MOBILE,BR,27316,9450,1311000,1311000,67935580,38537220,1701403,635,499,2065,2627,2619,2523,2254,1843,01_네이버_BS,02_네이버_M_BS,02_MC
2025-04-07,다음_PC_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,DAUM,PC,SA,5788,13,1167,1805,37000,0,0,1,0,1167,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-04-07,다음_M_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,DAUM,MOBILE,SA,2819,45,3333,3411,139150,231850,9683,4,4,833,853,25,36,22,33,03_다음_S,06_다음_M_S,02_MC
2025-04-07,네이버_PC_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NAVER,PC,SA,572015,4832,502960,528846,31320390,42400190,3515218,203,335,2478,1579,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-04-07,네이버_M_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NAVER,MOBILE,SA,11373660,23733,4858299,4416627,39392890,17427070,612393,307,267,15825,16542,11042,9912,10064,8978,02_네이버_S,04_네이버_M_S,02_MC
2025-04-07,구글_PC_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,GOOGLE,PC,SA,13214,7502,352230,332433,60162520,83318140,5693303,451,543,781,612,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-04-07,구글_PC_S_쇼핑,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,GOOGLE,PC,SH,304761,1587,95830,62170,5335730,1696760,97884,37,36,2590,1727,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-04-07,구글_M_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,SA,288304,5088,1056910,1182159,18297630,16848580,515469,176,195,6005,6062,1678,2026,1548,1702,04_구글_S,08_구글_M_S,02_MC
2025-04-07,구글_M_S_쇼핑,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,SH,1161909,3290,198295,329670,3904540,3157060,107982,49,52,4047,6340,1638,1582,1502,1237,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-04-07,네이트_PC_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NATE,PC,SA,351310,1032,190000,190000,913070,2416380,194971,10,39,19000,4872,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-04-07,네이트_M_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NATE,MOBILE,SA,44005,19,0,0,0,0,0,0,0,0,0,33,27,29,24,05_네이트,10_네이트_M_S,02_MC
2025-04-07,네이버_PC_S_쇼핑,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NAVER,PC,SH,400716,3239,920630,745370,13448200,15932590,-147646,43,58,21410,12851,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-04-07,네이버_M_S_쇼핑,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NAVER,MOBILE,SH,1561849,13846,3030160,3199781,43108140,32157050,567366,307,218,9870,14678,9440,4877,7512,4627,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-04-07,틱톡_M_S,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2025-04-07,네이트_PC_BS,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2025-04-07,네이트_M_BS,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,05_네이트,10_네이트_M_S,02_MC
2025-04-07,구글_M_ACe,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,ACe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09_구글_ACe,16_구글_M_ACe,02_MC
2025-04-07,구글_M_디멘드젠,2025-04,2025,4,7,월,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,DemandGen,211401,4570,325926,345673,144335,85150,1845,3,4,108642,86418,3621,3872,3379,2895,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-04-08,네이버_PC_BS,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NAVER,PC,BR,24941,13536,918333,918333,116028950,112318351,8192830,1133,912,811,1007,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-04-08,네이버_M_BS,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NAVER,MOBILE,BR,28730,9569,1311000,1311000,67081040,46005620,1722222,627,555,2091,2362,2619,2604,2202,1831,01_네이버_BS,02_네이버_M_BS,02_MC
2025-04-08,다음_PC_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,DAUM,PC,SA,5640,13,1167,1881,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-04-08,다음_M_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,DAUM,MOBILE,SA,2960,45,3333,3373,136310,126410,7896,3,2,1111,1687,25,37,22,33,03_다음_S,06_다음_M_S,02_MC
2025-04-08,네이버_PC_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NAVER,PC,SA,607355,4493,481190,545889,30777010,46646860,3430472,200,331,2406,1649,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-04-08,네이버_M_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NAVER,MOBILE,SA,10887664,24151,4658169,4402661,37346110,27691870,770293,291,292,16007,15078,10587,10405,9537,9286,02_네이버_S,04_네이버_M_S,02_MC
2025-04-08,구글_PC_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,GOOGLE,PC,SA,13807,7726,352230,363682,59070250,61392770,4377902,443,546,795,666,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-04-08,구글_PC_S_쇼핑,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,GOOGLE,PC,SH,285070,1459,96840,54491,5234760,848370,69172,36,23,2690,2369,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-04-08,구글_M_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,SA,309874,5317,1407140,1196254,17908980,18340370,821591,173,173,8134,6915,2234,2080,2033,1730,04_구글_S,08_구글_M_S,02_MC
2025-04-08,구글_M_S_쇼핑,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,SH,1062594,4078,198295,469160,3790750,11749270,753385,48,57,4131,8231,1638,2101,1466,1580,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-04-08,네이트_PC_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NATE,PC,SA,334439,1004,190000,190000,893410,2589550,237130,10,38,19000,5000,0,1,0,1,05_네이트,09_네이트_PC_S,01_PC
2025-04-08,네이트_M_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NATE,MOBILE,SA,48184,41,0,0,0,222700,11025,0,4,0,0,33,32,28,24,05_네이트,10_네이트_M_S,02_MC
2025-04-08,네이버_PC_S_쇼핑,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NAVER,PC,SH,564017,4068,892120,1103568,13054650,16001510,489151,41,62,21759,17799,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-04-08,네이버_M_S_쇼핑,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NAVER,MOBILE,SH,1634496,13809,2963120,2726519,42718780,54720510,1597622,304,265,9747,10289,9231,4845,7243,4544,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-04-08,틱톡_M_S,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,TIKTOK,MOBILE,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14_틱톡,23_틱톡_M_S,02_MC
2025-04-08,네이트_PC_BS,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NATE,PC,BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05_네이트,09_네이트_PC_BS,01_PC
2025-04-08,네이트_M_BS,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,NATE,MOBILE,BR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,05_네이트,10_네이트_M_S,02_MC
2025-04-08,구글_M_ACe,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,ACe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,09_구글_ACe,16_구글_M_ACe,02_MC
2025-04-08,구글_M_디멘드젠,2025-04,2025,4,8,화,15,2025-04-07~2025-04-13,GOOGLE,MOBILE,DemandGen,191695,4539,325926,341337,140555,30900,3371,3,1,108642,341337,3621,3849,3288,2738,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-04-09,네이버_PC_BS,2025-04,2025,4,9,수,15,2025-04-07~2025-04-13,NAVER,PC,BR,25052,13554,918333,918333,116028950,123216940,9046595,1133,960,811,957,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-04-09,네이버_M_BS,2025-04,2025,4,9,수,15,2025-04-07~2025-04-13,NAVER,MOBILE,BR,27576,9130,1311000,1311000,66653780,46277431,1929393,623,531,2104,2469,2619,2567,2150,1806,01_네이버_BS,02_네이버_M_BS,02_MC
